strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag,matfile
1,14,7667,2,3,9,1,61.519,0,../../simdata-nr=3/alpha_t/TotalDist/00014/7667/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,14,7667,3,0,148,0,142.57,0,../../simdata-nr=3/alpha_t/TotalDist/00014/7667/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,14,7667,4,2,8.5,1,40.524,0,../../simdata-nr=3/alpha_t/TotalDist/00014/7667/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,1418,1,2,121.5,1,236.77,0,../../simdata-nr=3/alpha_t/TotalDist/00015/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,1418,2,0,85,0,79.532,0,../../simdata-nr=3/alpha_t/TotalDist/00015/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,1418,3,0,280.5,0,275.09,0,../../simdata-nr=3/alpha_t/TotalDist/00015/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,1418,4,0,81,0,67.384,0,../../simdata-nr=3/alpha_t/TotalDist/00015/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,7042,1,3,137,1,199.98,0,../../simdata-nr=3/alpha_t/TotalDist/00015/7042/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,7042,2,0,165.5,0,160.44,0,../../simdata-nr=3/alpha_t/TotalDist/00015/7042/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,7042,3,0,114,0,108.78,0,../../simdata-nr=3/alpha_t/TotalDist/00015/7042/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,7042,4,0,67,0,55.058,0,../../simdata-nr=3/alpha_t/TotalDist/00015/7042/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,8521,1,2,185,1,231.75,0,../../simdata-nr=3/alpha_t/TotalDist/00015/8521/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,8521,2,2,37.5,1,153.7,0,../../simdata-nr=3/alpha_t/TotalDist/00015/8521/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,8521,3,0,117,0,111.83,0,../../simdata-nr=3/alpha_t/TotalDist/00015/8521/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,15,8521,4,0,97.5,0,83.497,0,../../simdata-nr=3/alpha_t/TotalDist/00015/8521/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,1251,1,2,56.5,1,212.55,0,../../simdata-nr=3/alpha_t/TotalDist/00016/1251/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,1251,2,0,55,0,71.126,0,../../simdata-nr=3/alpha_t/TotalDist/00016/1251/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,1251,3,0,81.5,0,76.031,0,../../simdata-nr=3/alpha_t/TotalDist/00016/1251/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,1251,4,0,66,0,55.286,0,../../simdata-nr=3/alpha_t/TotalDist/00016/1251/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,3472,1,3,28,1,144.01,0,../../simdata-nr=3/alpha_t/TotalDist/00016/3472/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,3472,2,0,41,0,47.274,0,../../simdata-nr=3/alpha_t/TotalDist/00016/3472/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,3472,3,0,103,0,113.31,0,../../simdata-nr=3/alpha_t/TotalDist/00016/3472/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,3472,4,3,7,1,48.932,0,../../simdata-nr=3/alpha_t/TotalDist/00016/3472/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,8989,1,3,93,1,425.11,1,../../simdata-nr=3/alpha_t/TotalDist/00016/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,8989,2,0,156.5,0,151.39,1,../../simdata-nr=3/alpha_t/TotalDist/00016/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,8989,3,0,166.5,0,161.14,1,../../simdata-nr=3/alpha_t/TotalDist/00016/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,16,8989,4,0,224,0,11.83,1,../../simdata-nr=3/alpha_t/TotalDist/00016/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,4105,1,2,103,1,275.99,1,../../simdata-nr=3/alpha_t/TotalDist/00017/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/alpha_t/TotalDist/00017/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,4105,3,0,52,0,48.229,1,../../simdata-nr=3/alpha_t/TotalDist/00017/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,4105,4,0,167,0,12.582,1,../../simdata-nr=3/alpha_t/TotalDist/00017/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,5754,1,3,31,1,108.89,0,../../simdata-nr=3/alpha_t/TotalDist/00017/5754/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,5754,2,0,36,0,30.516,0,../../simdata-nr=3/alpha_t/TotalDist/00017/5754/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,5754,3,0,68.5,0,63.153,0,../../simdata-nr=3/alpha_t/TotalDist/00017/5754/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,5754,4,0,44,0,33.394,0,../../simdata-nr=3/alpha_t/TotalDist/00017/5754/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,7194,1,0,115.5,0,111.81,0,../../simdata-nr=3/alpha_t/TotalDist/00017/7194/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,7194,2,0,57.5,0,52.19,0,../../simdata-nr=3/alpha_t/TotalDist/00017/7194/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,7194,3,0,76,0,70.545,0,../../simdata-nr=3/alpha_t/TotalDist/00017/7194/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,17,7194,4,2,12.5,1,35.919,0,../../simdata-nr=3/alpha_t/TotalDist/00017/7194/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,1181,1,0,150.5,0,145.7,0,../../simdata-nr=3/alpha_t/TotalDist/00018/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/TotalDist/00018/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/alpha_t/TotalDist/00018/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/TotalDist/00018/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,4399,1,3,69.5,1,214.21,1,../../simdata-nr=3/alpha_t/TotalDist/00018/4399/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,4399,2,0,51.5,0,46.374,1,../../simdata-nr=3/alpha_t/TotalDist/00018/4399/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,4399,3,0,55,0,49.501,1,../../simdata-nr=3/alpha_t/TotalDist/00018/4399/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,4399,4,0,188,0,25.826,1,../../simdata-nr=3/alpha_t/TotalDist/00018/4399/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,6801,1,2,11.5,1,158.44,0,../../simdata-nr=3/alpha_t/TotalDist/00018/6801/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,6801,2,0,45,0,40.664,0,../../simdata-nr=3/alpha_t/TotalDist/00018/6801/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,6801,3,3,10.5,1,61.086,0,../../simdata-nr=3/alpha_t/TotalDist/00018/6801/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,18,6801,4,3,28,1,128.55,0,../../simdata-nr=3/alpha_t/TotalDist/00018/6801/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,5834,1,3,11.5,1,191.51,1,../../simdata-nr=3/alpha_t/TotalDist/00019/5834/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,5834,2,2,38,1,63.765,1,../../simdata-nr=3/alpha_t/TotalDist/00019/5834/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,5834,3,3,9.5,1,83.388,1,../../simdata-nr=3/alpha_t/TotalDist/00019/5834/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,5834,4,0,157.5,0,47.019,1,../../simdata-nr=3/alpha_t/TotalDist/00019/5834/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,6400,1,0,178.5,2,173.4,0,../../simdata-nr=3/alpha_t/TotalDist/00019/6400/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,6400,2,0,57,0,89.609,0,../../simdata-nr=3/alpha_t/TotalDist/00019/6400/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,6400,3,2,73.5,1,171.83,0,../../simdata-nr=3/alpha_t/TotalDist/00019/6400/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,6400,4,0,58,0,46.471,0,../../simdata-nr=3/alpha_t/TotalDist/00019/6400/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,8414,1,3,17.5,1,199.13,1,../../simdata-nr=3/alpha_t/TotalDist/00019/8414/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,8414,2,2,36,1,32.526,1,../../simdata-nr=3/alpha_t/TotalDist/00019/8414/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,8414,3,0,71,0,65.974,1,../../simdata-nr=3/alpha_t/TotalDist/00019/8414/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,19,8414,4,0,130.5,0,12.906,1,../../simdata-nr=3/alpha_t/TotalDist/00019/8414/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1181,1,2,109,1,145.7,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1418,1,3,9,1,236.77,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1418,2,3,12,1,79.532,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1418,3,0,280.5,0,275.09,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,1418,4,0,81,0,67.384,0,../../simdata-nr=3/alpha_t/TotalDist/00020/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,8521,1,2,12,1,231.75,0,../../simdata-nr=3/alpha_t/TotalDist/00020/8521/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,8521,2,3,9.5,1,153.7,0,../../simdata-nr=3/alpha_t/TotalDist/00020/8521/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,8521,3,0,117,0,111.83,0,../../simdata-nr=3/alpha_t/TotalDist/00020/8521/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,20,8521,4,0,97.5,0,83.497,0,../../simdata-nr=3/alpha_t/TotalDist/00020/8521/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,1181,1,2,115,1,145.7,0,../../simdata-nr=3/alpha_t/TotalDist/00021/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/TotalDist/00021/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/alpha_t/TotalDist/00021/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/TotalDist/00021/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,5754,1,2,81.5,1,108.89,0,../../simdata-nr=3/alpha_t/TotalDist/00021/5754/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,5754,2,0,36,0,30.516,0,../../simdata-nr=3/alpha_t/TotalDist/00021/5754/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,5754,3,0,68.5,0,63.153,0,../../simdata-nr=3/alpha_t/TotalDist/00021/5754/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,5754,4,3,35,1,33.394,0,../../simdata-nr=3/alpha_t/TotalDist/00021/5754/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,7194,1,0,115.5,0,111.81,0,../../simdata-nr=3/alpha_t/TotalDist/00021/7194/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,7194,2,2,11.5,1,52.19,0,../../simdata-nr=3/alpha_t/TotalDist/00021/7194/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,7194,3,0,76,0,70.545,0,../../simdata-nr=3/alpha_t/TotalDist/00021/7194/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,21,7194,4,0,45.5,0,35.919,0,../../simdata-nr=3/alpha_t/TotalDist/00021/7194/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,1181,1,3,46,1,145.7,0,../../simdata-nr=3/alpha_t/TotalDist/00022/1181/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,1181,2,0,67,0,61.832,0,../../simdata-nr=3/alpha_t/TotalDist/00022/1181/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,1181,3,0,62.5,0,78.593,0,../../simdata-nr=3/alpha_t/TotalDist/00022/1181/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,1181,4,0,40,0,30.482,0,../../simdata-nr=3/alpha_t/TotalDist/00022/1181/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,6801,1,0,162.5,0,158.44,0,../../simdata-nr=3/alpha_t/TotalDist/00022/6801/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,6801,2,0,45,0,40.664,0,../../simdata-nr=3/alpha_t/TotalDist/00022/6801/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,6801,3,0,65,0,61.086,0,../../simdata-nr=3/alpha_t/TotalDist/00022/6801/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,6801,4,0,142.5,0,128.55,0,../../simdata-nr=3/alpha_t/TotalDist/00022/6801/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,8989,1,3,20.5,1,425.11,1,../../simdata-nr=3/alpha_t/TotalDist/00022/8989/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,8989,2,2,132.5,1,151.39,1,../../simdata-nr=3/alpha_t/TotalDist/00022/8989/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,8989,3,2,61,1,161.14,1,../../simdata-nr=3/alpha_t/TotalDist/00022/8989/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,22,8989,4,2,151.5,1,11.83,1,../../simdata-nr=3/alpha_t/TotalDist/00022/8989/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7042,1,0,168.5,0,199.98,0,../../simdata-nr=3/alpha_t/TotalDist/00023/7042/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7042,2,0,165.5,0,160.44,0,../../simdata-nr=3/alpha_t/TotalDist/00023/7042/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7042,3,0,114,0,108.78,0,../../simdata-nr=3/alpha_t/TotalDist/00023/7042/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7042,4,2,29,1,55.058,0,../../simdata-nr=3/alpha_t/TotalDist/00023/7042/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7623,1,2,37,1,268.79,1,../../simdata-nr=3/alpha_t/TotalDist/00023/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7623,2,0,69.5,0,64.163,1,../../simdata-nr=3/alpha_t/TotalDist/00023/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7623,3,3,32,1,54.231,1,../../simdata-nr=3/alpha_t/TotalDist/00023/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,7623,4,0,171,0,10.046,1,../../simdata-nr=3/alpha_t/TotalDist/00023/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,8414,1,3,106,1,199.13,1,../../simdata-nr=3/alpha_t/TotalDist/00023/8414/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,8414,2,3,9,1,32.526,1,../../simdata-nr=3/alpha_t/TotalDist/00023/8414/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,8414,3,0,71,0,65.974,1,../../simdata-nr=3/alpha_t/TotalDist/00023/8414/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,23,8414,4,0,130.5,0,12.906,1,../../simdata-nr=3/alpha_t/TotalDist/00023/8414/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,1600,1,2,45,1,163.25,0,../../simdata-nr=3/alpha_t/TotalDist/00024/1600/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,1600,2,0,50,0,45.193,0,../../simdata-nr=3/alpha_t/TotalDist/00024/1600/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,1600,3,0,55,0,49.757,0,../../simdata-nr=3/alpha_t/TotalDist/00024/1600/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,1600,4,0,33.5,0,24.596,0,../../simdata-nr=3/alpha_t/TotalDist/00024/1600/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,6605,1,2,13,1,156.57,1,../../simdata-nr=3/alpha_t/TotalDist/00024/6605/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,6605,2,0,49,0,45.881,1,../../simdata-nr=3/alpha_t/TotalDist/00024/6605/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,6605,3,0,48.5,0,68.863,1,../../simdata-nr=3/alpha_t/TotalDist/00024/6605/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,6605,4,0,169,0,160.76,1,../../simdata-nr=3/alpha_t/TotalDist/00024/6605/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,7667,1,0,210.5,0,205.14,0,../../simdata-nr=3/alpha_t/TotalDist/00024/7667/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,7667,2,0,67,0,61.519,0,../../simdata-nr=3/alpha_t/TotalDist/00024/7667/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,7667,3,0,148,0,142.57,0,../../simdata-nr=3/alpha_t/TotalDist/00024/7667/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,24,7667,4,0,50.5,0,40.524,0,../../simdata-nr=3/alpha_t/TotalDist/00024/7667/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,1251,1,2,198.5,1,212.55,0,../../simdata-nr=3/alpha_t/TotalDist/00025/1251/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,1251,2,0,55,0,71.126,0,../../simdata-nr=3/alpha_t/TotalDist/00025/1251/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,1251,3,3,31.5,1,76.031,0,../../simdata-nr=3/alpha_t/TotalDist/00025/1251/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,1251,4,2,13,1,55.286,0,../../simdata-nr=3/alpha_t/TotalDist/00025/1251/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,6605,1,3,34.5,1,156.57,1,../../simdata-nr=3/alpha_t/TotalDist/00025/6605/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,6605,2,3,12,1,45.881,1,../../simdata-nr=3/alpha_t/TotalDist/00025/6605/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,6605,3,0,48.5,0,68.863,1,../../simdata-nr=3/alpha_t/TotalDist/00025/6605/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,6605,4,0,169,0,160.76,1,../../simdata-nr=3/alpha_t/TotalDist/00025/6605/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,7623,1,2,23,1,268.79,1,../../simdata-nr=3/alpha_t/TotalDist/00025/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,7623,2,0,69.5,0,64.163,1,../../simdata-nr=3/alpha_t/TotalDist/00025/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,7623,3,3,11,1,54.231,1,../../simdata-nr=3/alpha_t/TotalDist/00025/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,25,7623,4,0,171,0,10.046,1,../../simdata-nr=3/alpha_t/TotalDist/00025/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,1418,1,3,229.5,1,236.77,0,../../simdata-nr=3/alpha_t/TotalDist/00026/1418/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,1418,2,3,11.5,1,79.532,0,../../simdata-nr=3/alpha_t/TotalDist/00026/1418/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,1418,3,3,250,1,275.09,0,../../simdata-nr=3/alpha_t/TotalDist/00026/1418/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,1418,4,2,6,1,67.384,0,../../simdata-nr=3/alpha_t/TotalDist/00026/1418/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,5834,1,2,92,1,191.51,1,../../simdata-nr=3/alpha_t/TotalDist/00026/5834/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,5834,2,3,13.5,1,63.765,1,../../simdata-nr=3/alpha_t/TotalDist/00026/5834/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,5834,3,3,10,1,83.388,1,../../simdata-nr=3/alpha_t/TotalDist/00026/5834/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,5834,4,0,157.5,0,47.019,1,../../simdata-nr=3/alpha_t/TotalDist/00026/5834/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,6801,1,0,162.5,0,158.44,0,../../simdata-nr=3/alpha_t/TotalDist/00026/6801/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,6801,2,0,45,0,40.664,0,../../simdata-nr=3/alpha_t/TotalDist/00026/6801/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,6801,3,3,21.5,1,61.086,0,../../simdata-nr=3/alpha_t/TotalDist/00026/6801/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,26,6801,4,2,15.5,1,128.55,0,../../simdata-nr=3/alpha_t/TotalDist/00026/6801/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,3907,1,3,44,1,278.96,1,../../simdata-nr=3/alpha_t/TotalDist/00027/3907/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,3907,2,2,10.5,1,81.143,1,../../simdata-nr=3/alpha_t/TotalDist/00027/3907/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,3907,3,0,54,0,48.94,1,../../simdata-nr=3/alpha_t/TotalDist/00027/3907/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,3907,4,0,120.5,0,12.064,1,../../simdata-nr=3/alpha_t/TotalDist/00027/3907/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,7623,1,3,74,1,268.79,1,../../simdata-nr=3/alpha_t/TotalDist/00027/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,7623,2,0,69.5,0,64.163,1,../../simdata-nr=3/alpha_t/TotalDist/00027/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,7623,3,2,43.5,1,54.231,1,../../simdata-nr=3/alpha_t/TotalDist/00027/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,7623,4,0,171,0,10.046,1,../../simdata-nr=3/alpha_t/TotalDist/00027/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,8521,1,2,162,1,231.75,0,../../simdata-nr=3/alpha_t/TotalDist/00027/8521/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,8521,2,2,89.5,1,153.7,0,../../simdata-nr=3/alpha_t/TotalDist/00027/8521/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,8521,3,0,117,0,111.83,0,../../simdata-nr=3/alpha_t/TotalDist/00027/8521/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,27,8521,4,0,97.5,0,83.497,0,../../simdata-nr=3/alpha_t/TotalDist/00027/8521/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,2276,1,0,180.5,0,175.29,1,../../simdata-nr=3/alpha_t/TotalDist/00028/2276/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,2276,2,0,43.5,0,52.36,1,../../simdata-nr=3/alpha_t/TotalDist/00028/2276/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,2276,3,0,76,0,70.952,1,../../simdata-nr=3/alpha_t/TotalDist/00028/2276/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,2276,4,2,30.5,1,16.267,1,../../simdata-nr=3/alpha_t/TotalDist/00028/2276/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,4105,1,2,147,1,275.99,1,../../simdata-nr=3/alpha_t/TotalDist/00028/4105/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,4105,2,0,59.5,0,55.966,1,../../simdata-nr=3/alpha_t/TotalDist/00028/4105/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,4105,3,2,18,1,48.229,1,../../simdata-nr=3/alpha_t/TotalDist/00028/4105/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,4105,4,0,167,0,12.582,1,../../simdata-nr=3/alpha_t/TotalDist/00028/4105/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,7623,1,3,85,1,268.79,1,../../simdata-nr=3/alpha_t/TotalDist/00028/7623/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,7623,2,0,69.5,0,64.163,1,../../simdata-nr=3/alpha_t/TotalDist/00028/7623/condition_2/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,7623,3,0,59.5,0,54.231,1,../../simdata-nr=3/alpha_t/TotalDist/00028/7623/condition_3/OmronLab_p=1200_nsim=1_agents=3.mat
1,28,7623,4,0,171,0,10.046,1,../../simdata-nr=3/alpha_t/TotalDist/00028/7623/condition_4/OmronLab_p=1200_nsim=1_agents=3.mat
1,29,4399,1,3,14,1,214.21,1,../../simdata-nr=3/alpha_t/TotalDist/00029/4399/condition_1/OmronLab_p=1200_nsim=1_agents=3.mat
