strategy,run,pid,condition,succesfulrobot,timesec,succcess,expTime
3,26,2276,2,0,43.5,0,52.36
3,26,2276,3,0,76,0,70.952
3,26,2276,4,3,36,1,16.267
3,26,3472,1,3,44,1,126.286343612335
3,26,3472,2,0,41,0,47.274
3,26,3472,3,0,103,0,113.31
3,26,3472,4,2,36.5,1,48.932
3,26,8431,1,0,135,0,113.933920704846
3,26,8431,2,0,44.5,0,39.059
3,26,8431,3,0,131,0,138.04
3,26,8431,4,0,49.5,0,39.542
3,27,1418,1,2,38.5,1,208.013215859031
3,27,1418,2,2,46.5,1,79.532
3,27,1418,3,3,172.5,1,275.09
3,27,1418,4,3,47.5,1,67.384
3,27,5834,1,0,197,0,168.136563876652
3,27,5834,2,3,24,1,63.765
3,27,5834,3,3,31,1,83.388
3,27,5834,4,0,157.5,0,47.019
3,27,7623,1,2,27.5,1,236.224669603524
3,27,7623,2,3,39.5,1,64.163
3,27,7623,3,3,25,1,54.231
3,27,7623,4,0,171,0,10.046
3,28,1418,1,0,238.5,0,208.013215859031
3,28,1418,2,0,85,0,79.532
3,28,1418,3,0,280.5,0,275.09
3,28,1418,4,0,81,0,67.384
3,28,3907,1,0,284,0,245.185022026432
3,28,3907,2,0,86,0,81.143
3,28,3907,3,0,54,0,48.94
3,28,3907,4,0,120.5,0,12.064
3,28,8414,1,3,32.5,1,174.850220264317
3,28,8414,2,3,24.5,1,32.526
3,28,8414,3,0,71,0,65.974
3,28,8414,4,0,130.5,0,12.906
3,29,2276,1,3,49,1,153.845814977974
3,29,2276,2,0,43.5,0,52.36
3,29,2276,3,0,76,0,70.952
3,29,2276,4,2,47.5,1,16.267
3,29,5754,1,0,114,0,95.3436123348018
3,29,5754,2,2,27,1,30.516
3,29,5754,3,0,68.5,0,63.153
3,29,5754,4,0,44,0,33.394
3,29,6605,1,0,162,0,137.352422907489
3,29,6605,2,3,25,1,45.881
3,29,6605,3,0,48.5,0,68.863
3,29,6605,4,0,169,0,160.76
3,30,6400,1,2,50.5,1,152.180616740088
3,30,6400,2,0,57,0,89.609
3,30,6400,3,2,41,1,171.83
3,30,6400,4,2,27.5,1,46.471
3,30,7042,1,2,27,1,175.599118942731
3,30,7042,2,0,165.5,0,160.44
3,30,7042,3,0,114,0,108.78
3,30,7042,4,0,67,0,55.058
3,30,8004,1,0,163.5,0,142.594713656388
3,30,8004,2,0,137.5,0,132.04
3,30,8004,3,3,45.5,1,62.607
3,30,8004,4,0,126,0,20.645
3,31,1600,1,0,168.5,0,143.237885462555
3,31,1600,2,3,30,1,45.193
3,31,1600,3,3,39,1,49.757
3,31,1600,4,0,33.5,0,24.596
3,31,3088,1,3,28.5,1,159.149779735683
3,31,3088,2,0,30,0,31.37
3,31,3088,3,3,31,1,153.38
3,31,3088,4,0,102.5,0,7.412
3,31,7623,1,3,226,1,236.224669603524
3,31,7623,2,0,69.5,0,64.163
3,31,7623,3,2,47.5,1,54.231
3,31,7623,4,0,171,0,10.046
3,32,7194,1,3,29,1,97.9162995594714
3,32,7194,2,0,57.5,0,52.19
3,32,7194,3,0,76,0,70.545
3,32,7194,4,2,22.5,1,35.919
3,32,8521,1,0,237,0,203.590308370044
3,32,8521,2,0,159,0,153.7
3,32,8521,3,0,117,0,111.83
3,32,8521,4,3,33,1,83.497
3,32,8864,1,2,23.5,1,258.885462555066
3,32,8864,2,0,56.5,0,51.151
3,32,8864,3,0,43,0,37.675
3,32,8864,4,0,133,0,27.719
3,33,2276,1,2,25.5,1,153.845814977974
3,33,2276,2,0,43.5,0,52.36
3,33,2276,3,0,76,0,70.952
3,33,2276,4,3,26.5,1,16.267
3,33,4774,1,1,112,1,222.84140969163
3,33,4774,2,0,44,0,56.349
3,33,4774,3,0,67.5,0,79.836
3,33,4774,4,0,35,0,25.697
3,33,6400,1,2,61,1,152.180616740088
3,33,6400,2,0,57,0,89.609
3,33,6400,3,0,177,0,171.83
3,33,6400,4,0,58,0,46.471
3,34,1181,1,0,150.5,0,127.775330396476
3,34,1181,2,0,67,0,61.832
3,34,1181,3,3,33,1,78.593
3,34,1181,4,0,40,0,30.482
3,34,1870,1,3,37,1,196.533039647577
3,34,1870,2,0,68.5,0,63.257
3,34,1870,3,0,147,0,154.28
3,34,1870,4,0,180,0,16.458
3,34,5834,1,0,197,0,168.136563876652
3,34,5834,2,0,69,0,63.765
3,34,5834,3,3,34.5,1,83.388
3,34,5834,4,0,157.5,0,47.019
3,35,1181,1,0,150.5,0,127.775330396476
3,35,1181,2,0,67,0,61.832
3,35,1181,3,0,62.5,0,78.593
3,35,1181,4,0,40,0,30.482
3,35,2241,1,0,229,0,201.775330396476
3,35,2241,2,3,31.5,1,43.006
3,35,2241,3,0,72,0,66.821
3,35,2241,4,0,26.5,0,18.399
3,35,4774,1,1,112,1,222.84140969163
3,35,4774,2,0,44,0,56.349
3,35,4774,3,0,67.5,0,79.836
3,35,4774,4,0,35,0,25.697
3,36,8004,1,2,22,1,142.594713656388
3,36,8004,2,0,137.5,0,132.04
3,36,8004,3,2,32,1,62.607
3,36,8004,4,3,26.5,1,20.645
3,36,8521,1,2,21,1,203.590308370044
3,36,8521,2,0,159,0,153.7
3,36,8521,3,0,117,0,111.83
3,36,8521,4,0,97.5,0,83.497
3,36,8864,1,0,296,0,258.885462555066
3,36,8864,2,0,56.5,0,51.151
3,36,8864,3,0,43,0,37.675
3,36,8864,4,0,133,0,27.719
3,37,4105,1,3,28.5,1,242.568281938326
3,37,4105,2,0,59.5,0,55.966
3,37,4105,3,0,52,0,48.229
3,37,4105,4,0,167,0,12.582
3,37,4774,1,1,112,1,222.84140969163
3,37,4774,2,0,44,0,56.349
3,37,4774,3,0,67.5,0,79.836
3,37,4774,4,0,35,0,25.697
3,37,7042,1,0,168.5,0,175.599118942731
3,37,7042,2,0,165.5,0,160.44
3,37,7042,3,2,32.5,1,108.78
3,37,7042,4,0,67,0,55.058
3,38,6400,1,0,178.5,0,152.180616740088
3,38,6400,2,0,57,0,89.609
3,38,6400,3,3,26,1,171.83
3,38,6400,4,0,58,0,46.471
3,38,7623,1,3,122.5,1,236.224669603524
3,38,7623,2,3,27.5,1,64.163
3,38,7623,3,2,39.5,1,54.231
3,38,7623,4,2,138,1,10.046
3,38,7667,1,3,34,1,180.145374449339
3,38,7667,2,0,67,0,61.519
3,38,7667,3,0,148,0,142.57
3,38,7667,4,3,32,1,40.524
3,39,3472,1,0,149.5,0,126.286343612335
3,39,3472,2,0,41,0,47.274
3,39,3472,3,0,103,0,113.31
3,39,3472,4,3,22.5,1,48.932
3,39,4105,1,0,281,0,242.568281938326
3,39,4105,2,0,59.5,0,55.966
3,39,4105,3,3,34,1,48.229
3,39,4105,4,0,167,0,12.582
3,39,8864,1,3,64.5,1,258.885462555066
3,39,8864,2,3,24,1,51.151
3,39,8864,3,0,43,0,37.675
3,39,8864,4,0,133,0,27.719
3,40,1870,1,3,138,1,196.533039647577
3,40,1870,2,0,68.5,0,63.257
3,40,1870,3,0,147,0,154.28
3,40,1870,4,0,180,0,16.458
3,40,4774,1,1,112,1,222.84140969163
3,40,4774,2,0,44,0,56.349
3,40,4774,3,0,67.5,0,79.836
3,40,4774,4,0,35,0,25.697
3,40,8521,1,0,237,0,203.590308370044
3,40,8521,2,2,68,1,153.7
3,40,8521,3,0,117,0,111.83
3,40,8521,4,0,97.5,0,83.497
3,41,1418,1,2,37,1,208.013215859031
3,41,1418,2,2,52,1,79.532
3,41,1418,3,0,280.5,0,275.09
3,41,1418,4,0,81,0,67.384
3,41,3907,1,2,215.5,1,245.185022026432
3,41,3907,2,0,86,0,81.143
3,41,3907,3,0,54,0,48.94
3,41,3907,4,0,120.5,0,12.064
3,41,5754,1,0,114,0,95.3436123348018
3,41,5754,2,2,25.5,1,30.516
3,41,5754,3,0,68.5,0,63.153
3,41,5754,4,0,44,0,33.394
3,42,3088,1,3,35.5,1,159.149779735683
3,42,3088,2,0,30,0,31.37
3,42,3088,3,3,33,1,153.38
3,42,3088,4,0,102.5,0,7.412
3,42,3907,1,3,191.5,1,245.185022026432
3,42,3907,2,0,86,0,81.143
3,42,3907,3,0,54,0,48.94
3,42,3907,4,0,120.5,0,12.064
3,42,4105,1,2,34,1,242.568281938326
3,42,4105,2,0,59.5,0,55.966
3,42,4105,3,3,27.5,1,48.229
3,42,4105,4,0,167,0,12.582
3,43,6605,1,0,162,0,137.352422907489
3,43,6605,2,0,49,0,45.881
3,43,6605,3,0,48.5,0,68.863
3,43,6605,4,0,169,0,160.76
3,43,8004,1,3,38,1,142.594713656388
3,43,8004,2,0,137.5,0,132.04
3,43,8004,3,2,46.5,1,62.607
3,43,8004,4,0,126,0,20.645
3,43,8431,1,0,135,0,113.933920704846
3,43,8431,2,0,44.5,0,39.059
3,43,8431,3,0,131,0,138.04
3,43,8431,4,2,23.5,1,39.542
3,44,3907,1,3,41,1,245.185022026432
3,44,3907,2,0,86,0,81.143
3,44,3907,3,0,54,0,48.94
3,44,3907,4,0,120.5,0,12.064
3,44,5754,1,0,114,0,95.3436123348018
3,44,5754,2,2,26,1,30.516
3,44,5754,3,0,68.5,0,63.153
3,44,5754,4,2,24.5,1,33.394
3,44,8864,1,0,296,0,258.885462555066
3,44,8864,2,0,56.5,0,51.151
3,44,8864,3,0,43,0,37.675
3,44,8864,4,0,133,0,27.719
3,45,2276,1,3,38,1,153.845814977974
3,45,2276,2,0,43.5,0,52.36
3,45,2276,3,0,76,0,70.952
3,45,2276,4,3,29.5,1,16.267
3,45,3472,1,0,149.5,0,126.286343612335
3,45,3472,2,0,41,0,47.274
3,45,3472,3,0,103,0,113.31
3,45,3472,4,2,44.5,1,48.932
3,45,7194,1,3,25,1,97.9162995594714
3,45,7194,2,0,57.5,0,52.19
3,45,7194,3,0,76,0,70.545
3,45,7194,4,2,21.5,1,35.919
3,46,2241,1,0,229,0,201.775330396476
3,46,2241,2,3,25,1,43.006
3,46,2241,3,3,44.5,1,66.821
3,46,2241,4,0,26.5,0,18.399
3,46,3088,1,3,27.5,1,159.149779735683
3,46,3088,2,0,30,0,31.37
3,46,3088,3,0,157.5,0,153.38
3,46,3088,4,0,102.5,0,7.412
3,46,8864,1,2,29,1,258.885462555066
3,46,8864,2,3,29,1,51.151
3,46,8864,3,0,43,0,37.675
3,46,8864,4,0,133,0,27.719
3,47,2652,1,0,324,0,280.039647577092
3,47,2652,2,0,23,0,30.292
3,47,2652,3,2,118,1,153.93
3,47,2652,4,0,130.5,0,5.48
3,47,7042,1,3,48.5,1,175.599118942731
3,47,7042,2,0,165.5,0,160.44
3,47,7042,3,3,45.5,1,108.78
3,47,7042,4,3,28,1,55.058
3,47,8864,1,0,296,0,258.885462555066
3,47,8864,2,3,27.5,1,51.151
3,47,8864,3,0,43,0,37.675
3,47,8864,4,0,133,0,27.719
3,48,6400,1,3,65,1,152.180616740088
3,48,6400,2,0,57,0,89.609
3,48,6400,3,3,32.5,1,171.83
3,48,6400,4,3,36.5,1,46.471
3,48,8521,1,0,237,0,203.590308370044
3,48,8521,2,0,159,0,153.7
3,48,8521,3,3,92.5,1,111.83
3,48,8521,4,0,97.5,0,83.497
3,48,8989,1,0,421,0,373.95154185022
3,48,8989,2,0,156.5,0,151.39
3,48,8989,3,0,166.5,0,161.14
3,48,8989,4,0,224,0,11.83
3,49,2652,1,3,284.5,1,280.039647577092
3,49,2652,2,0,23,0,30.292
3,49,2652,3,2,25,1,153.93
3,49,2652,4,0,130.5,0,5.48
3,49,5754,1,3,38.5,1,95.3436123348018
3,49,5754,2,0,36,0,30.516
3,49,5754,3,0,68.5,0,63.153
3,49,5754,4,0,44,0,33.394
3,49,7667,1,3,31.5,1,180.145374449339
3,49,7667,2,3,29.5,1,61.519
3,49,7667,3,0,148,0,142.57
3,49,7667,4,0,50.5,0,40.524
3,50,5754,1,0,114,0,95.3436123348018
3,50,5754,2,0,36,0,30.516
3,50,5754,3,0,68.5,0,63.153
3,50,5754,4,2,28,1,33.394
3,50,6605,1,2,21.5,1,137.352422907489
3,50,6605,2,3,28.5,1,45.881
3,50,6605,3,0,48.5,0,68.863
3,50,6605,4,0,169,0,160.76
3,50,8414,1,3,45.5,1,174.850220264317
3,50,8414,2,0,37.5,0,32.526
3,50,8414,3,0,71,0,65.974
3,50,8414,4,0,130.5,0,12.906
3,51,1600,1,0,168.5,0,143.237885462555
3,51,1600,2,3,26,1,45.193
3,51,1600,3,0,55,0,49.757
3,51,1600,4,0,33.5,0,24.596
3,51,4774,1,3,25,1,222.84140969163
3,51,4774,2,0,44,0,56.349
3,51,4774,3,0,67.5,0,79.836
3,51,4774,4,0,35,0,25.697
3,51,7667,1,0,210.5,0,180.145374449339
3,51,7667,2,2,52,1,61.519
3,51,7667,3,0,148,0,142.57
3,51,7667,4,0,50.5,0,40.524
3,52,3472,1,2,22,1,126.286343612335
3,52,3472,2,0,41,0,47.274
3,52,3472,3,0,103,0,113.31
3,52,3472,4,3,31,1,48.932
3,52,6801,1,3,30.5,1,139
3,52,6801,2,0,45,0,40.664
3,52,6801,3,0,65,0,61.086
3,52,6801,4,3,36.5,1,128.55
3,52,8431,1,0,135,0,113.933920704846
3,52,8431,2,0,44.5,0,39.059
3,52,8431,3,0,131,0,138.04
3,52,8431,4,2,22,1,39.542
3,53,1600,1,2,25.5,1,143.237885462555
3,53,1600,2,3,25,1,45.193
3,53,1600,3,0,55,0,49.757
3,53,1600,4,0,33.5,0,24.596
3,53,5754,1,2,21.5,1,95.3436123348018
3,53,5754,2,0,36,0,30.516
3,53,5754,3,0,68.5,0,63.153
3,53,5754,4,0,44,0,33.394
3,53,6605,1,0,162,0,137.352422907489
3,53,6605,2,0,49,0,45.881
3,53,6605,3,0,48.5,0,68.863
3,53,6605,4,0,169,0,160.76
3,54,1181,1,0,150.5,0,127.775330396476
3,54,1181,2,0,67,0,61.832
3,54,1181,3,0,62.5,0,78.593
3,54,1181,4,0,40,0,30.482
3,54,4105,1,2,48.5,1,242.568281938326
3,54,4105,2,0,59.5,0,55.966
3,54,4105,3,3,32,1,48.229
3,54,4105,4,0,167,0,12.582
3,54,4399,1,0,219.5,0,188.136563876652
3,54,4399,2,0,51.5,0,46.374
3,54,4399,3,0,55,0,49.501
3,54,4399,4,0,188,0,25.826
3,55,3088,1,0,186,0,159.149779735683
3,55,3088,2,0,30,0,31.37
3,55,3088,3,2,48,1,153.38
3,55,3088,4,0,102.5,0,7.412
3,55,4774,1,1,112,1,222.84140969163
3,55,4774,2,0,44,0,56.349
3,55,4774,3,0,67.5,0,79.836
3,55,4774,4,0,35,0,25.697
3,55,8989,1,3,26.5,1,373.95154185022
3,55,8989,2,0,156.5,0,151.39
3,55,8989,3,0,166.5,0,161.14
3,55,8989,4,0,224,0,11.83
3,56,1181,1,0,150.5,0,127.775330396476
3,56,1181,2,0,67,0,61.832
3,56,1181,3,0,62.5,0,78.593
3,56,1181,4,0,40,0,30.482
3,56,1418,1,3,26,1,208.013215859031
3,56,1418,2,3,23,1,79.532
3,56,1418,3,3,136,1,275.09
3,56,1418,4,3,35.5,1,67.384
3,56,7042,1,2,27.5,1,175.599118942731
3,56,7042,2,0,165.5,0,160.44
3,56,7042,3,0,114,0,108.78
3,56,7042,4,0,67,0,55.058
3,57,1870,1,3,39,1,196.533039647577
3,57,1870,2,0,68.5,0,63.257
3,57,1870,3,0,147,0,154.28
3,57,1870,4,0,180,0,16.458
3,57,4399,1,0,219.5,0,188.136563876652
3,57,4399,2,0,51.5,0,46.374
3,57,4399,3,0,55,0,49.501
3,57,4399,4,0,188,0,25.826
3,57,7042,1,2,20,1,175.599118942731
3,57,7042,2,0,165.5,0,160.44
3,57,7042,3,0,114,0,108.78
3,57,7042,4,3,25,1,55.058
3,58,2652,1,2,28.5,1,280.039647577092
3,58,2652,2,0,23,0,30.292
3,58,2652,3,3,45.5,1,153.93
3,58,2652,4,0,130.5,0,5.48
3,58,6400,1,0,178.5,0,152.180616740088
3,58,6400,2,0,57,0,89.609
3,58,6400,3,0,177,0,171.83
3,58,6400,4,0,58,0,46.471
3,58,7194,1,0,115.5,0,97.9162995594714
3,58,7194,2,0,57.5,0,52.19
3,58,7194,3,0,76,0,70.545
3,58,7194,4,0,45.5,0,35.919
3,59,1251,1,3,36,1,186.674008810573
3,59,1251,2,0,55,0,71.126
3,59,1251,3,3,24,1,76.031
3,59,1251,4,0,66,0,55.286
3,59,2652,1,2,22.5,1,280.039647577092
3,59,2652,2,0,23,0,30.292
3,59,2652,3,0,159,0,153.93
3,59,2652,4,0,130.5,0,5.48
3,59,8431,1,0,135,0,113.933920704846
3,59,8431,2,0,44.5,0,39.059
3,59,8431,3,0,131,0,138.04
3,59,8431,4,2,22.5,1,39.542
3,60,2652,1,2,21.5,1,280.039647577092
3,60,2652,2,0,23,0,30.292
3,60,2652,3,3,42,1,153.93
3,60,2652,4,0,130.5,0,5.48
3,60,3088,1,0,186,0,159.149779735683
3,60,3088,2,0,30,0,31.37
3,60,3088,3,0,157.5,0,153.38
3,60,3088,4,0,102.5,0,7.412
3,60,4105,1,2,243,1,242.568281938326
3,60,4105,2,0,59.5,0,55.966
3,60,4105,3,3,36,1,48.229
3,60,4105,4,2,106,1,12.582
3,61,1181,1,0,150.5,0,127.775330396476
3,61,1181,2,0,67,0,61.832
3,61,1181,3,0,62.5,0,78.593
3,61,1181,4,0,40,0,30.482
3,61,3907,1,3,42.5,1,245.185022026432
3,61,3907,2,0,86,0,81.143
3,61,3907,3,0,54,0,48.94
3,61,3907,4,0,120.5,0,12.064
3,61,7667,1,2,39.5,1,180.145374449339
3,61,7667,2,3,30.5,1,61.519
3,61,7667,3,0,148,0,142.57
3,61,7667,4,0,50.5,0,40.524
3,62,1870,1,3,146,1,196.533039647577
3,62,1870,2,0,68.5,0,63.257
3,62,1870,3,0,147,0,154.28
3,62,1870,4,0,180,0,16.458
3,62,4105,1,0,281,0,242.568281938326
3,62,4105,2,0,59.5,0,55.966
3,62,4105,3,3,34,1,48.229
3,62,4105,4,0,167,0,12.582
3,62,8431,1,0,135,0,113.933920704846
3,62,8431,2,0,44.5,0,39.059
3,62,8431,3,0,131,0,138.04
3,62,8431,4,0,49.5,0,39.542
3,63,3088,1,3,31,1,159.149779735683
3,63,3088,2,0,30,0,31.37
3,63,3088,3,2,47,1,153.38
3,63,3088,4,0,102.5,0,7.412
3,63,7623,1,3,41,1,236.224669603524
3,63,7623,2,0,69.5,0,64.163
3,63,7623,3,2,47,1,54.231
3,63,7623,4,0,171,0,10.046
3,63,8004,1,3,38,1,142.594713656388
3,63,8004,2,0,137.5,0,132.04
3,63,8004,3,3,36,1,62.607
3,63,8004,4,2,41,1,20.645
3,64,1418,1,3,20.5,1,208.013215859031
3,64,1418,2,3,22.5,1,79.532
3,64,1418,3,0,280.5,0,275.09
3,64,1418,4,2,26.5,1,67.384
3,64,1870,1,0,229,0,196.533039647577
3,64,1870,2,0,68.5,0,63.257
3,64,1870,3,0,147,0,154.28
3,64,1870,4,0,180,0,16.458
3,64,5834,1,0,197,0,168.136563876652
3,64,5834,2,0,69,0,63.765
3,64,5834,3,0,88.5,0,83.388
3,64,5834,4,0,157.5,0,47.019
3,65,1600,1,3,36,1,143.237885462555
3,65,1600,2,0,50,0,45.193
3,65,1600,3,3,52.5,1,49.757
3,65,1600,4,0,33.5,0,24.596
3,65,3088,1,2,34,1,159.149779735683
3,65,3088,2,0,30,0,31.37
3,65,3088,3,0,157.5,0,153.38
3,65,3088,4,0,102.5,0,7.412
3,65,4105,1,0,281,0,242.568281938326
3,65,4105,2,0,59.5,0,55.966
3,65,4105,3,3,28,1,48.229
3,65,4105,4,0,167,0,12.582
3,66,1870,1,0,229,0,196.533039647577
3,66,1870,2,0,68.5,0,63.257
3,66,1870,3,2,145.5,1,154.28
3,66,1870,4,0,180,0,16.458
3,66,8431,1,0,135,0,113.933920704846
3,66,8431,2,0,44.5,0,39.059
3,66,8431,3,0,131,0,138.04
3,66,8431,4,0,49.5,0,39.542
3,66,8989,1,2,52,1,373.95154185022
3,66,8989,2,0,156.5,0,151.39
3,66,8989,3,0,166.5,0,161.14
3,66,8989,4,2,149,1,11.83
3,67,1251,1,0,206.5,0,186.674008810573
3,67,1251,2,0,55,0,71.126
3,67,1251,3,3,26.5,1,76.031
3,67,1251,4,0,66,0,55.286
3,67,7194,1,0,115.5,0,97.9162995594714
3,67,7194,2,2,20,1,52.19
3,67,7194,3,0,76,0,70.545
3,67,7194,4,2,24,1,35.919
3,67,8864,1,0,296,0,258.885462555066
3,67,8864,2,0,56.5,0,51.151
3,67,8864,3,0,43,0,37.675
3,67,8864,4,0,133,0,27.719
3,68,1418,1,0,238.5,0,208.013215859031
3,68,1418,2,0,85,0,79.532
3,68,1418,3,0,280.5,0,275.09
3,68,1418,4,2,26.5,1,67.384
3,68,1870,1,0,229,0,196.533039647577
3,68,1870,2,0,68.5,0,63.257
3,68,1870,3,2,146,1,154.28
3,68,1870,4,0,180,0,16.458
3,68,6400,1,3,46.5,1,152.180616740088
3,68,6400,2,0,57,0,89.609
3,68,6400,3,3,25.5,1,171.83
3,68,6400,4,2,31,1,46.471
3,69,3907,1,0,284,0,245.185022026432
3,69,3907,2,2,31.5,1,81.143
3,69,3907,3,0,54,0,48.94
3,69,3907,4,0,120.5,0,12.064
3,69,5834,1,0,197,0,168.136563876652
3,69,5834,2,3,28,1,63.765
3,69,5834,3,0,88.5,0,83.388
3,69,5834,4,0,157.5,0,47.019
3,69,8989,1,3,54.5,1,373.95154185022
3,69,8989,2,0,156.5,0,151.39
3,69,8989,3,0,166.5,0,161.14
3,69,8989,4,0,224,0,11.83
3,70,1418,1,3,27.5,1,208.013215859031
3,70,1418,2,3,25,1,79.532
3,70,1418,3,0,280.5,0,275.09
3,70,1418,4,0,81,0,67.384
3,70,3088,1,3,181.5,1,159.149779735683
3,70,3088,2,0,30,0,31.37
3,70,3088,3,0,157.5,0,153.38
3,70,3088,4,0,102.5,0,7.412
3,70,8414,1,3,65.5,1,174.850220264317
3,70,8414,2,3,26,1,32.526
3,70,8414,3,0,71,0,65.974
3,70,8414,4,3,109,1,12.906
3,71,3472,1,0,149.5,0,126.286343612335
3,71,3472,2,0,41,0,47.274
3,71,3472,3,0,103,0,113.31
3,71,3472,4,3,20.5,1,48.932
3,71,4774,1,1,112,1,222.84140969163
3,71,4774,2,0,44,0,56.349
3,71,4774,3,0,67.5,0,79.836
3,71,4774,4,0,35,0,25.697
3,71,6605,1,2,68,1,137.352422907489
3,71,6605,2,0,49,0,45.881
3,71,6605,3,0,48.5,0,68.863
3,71,6605,4,0,169,0,160.76
3,72,1870,1,2,25.5,1,196.533039647577
3,72,1870,2,0,68.5,0,63.257
3,72,1870,3,0,147,0,154.28
3,72,1870,4,3,83.5,1,16.458
3,72,2241,1,2,25,1,201.775330396476
3,72,2241,2,0,48.5,0,43.006
3,72,2241,3,0,72,0,66.821
3,72,2241,4,0,26.5,0,18.399
3,72,8864,1,2,283.5,1,258.885462555066
3,72,8864,2,2,42.5,1,51.151
3,72,8864,3,0,43,0,37.675
3,72,8864,4,0,133,0,27.719
3,73,1870,1,0,229,0,196.533039647577
3,73,1870,2,0,68.5,0,63.257
3,73,1870,3,0,147,0,154.28
3,73,1870,4,0,180,0,16.458
3,73,6400,1,3,35,1,152.180616740088
3,73,6400,2,0,57,0,89.609
3,73,6400,3,3,28.5,1,171.83
3,73,6400,4,3,49,1,46.471
3,73,8864,1,2,31,1,258.885462555066
3,73,8864,2,3,26.5,1,51.151
3,73,8864,3,0,43,0,37.675
3,73,8864,4,0,133,0,27.719
3,74,1418,1,3,24.5,1,208.013215859031
3,74,1418,2,3,49.5,1,79.532
3,74,1418,3,0,280.5,0,275.09
3,74,1418,4,0,81,0,67.384
3,74,1870,1,2,27,1,196.533039647577
3,74,1870,2,0,68.5,0,63.257
3,74,1870,3,0,147,0,154.28
3,74,1870,4,0,180,0,16.458
3,74,2241,1,0,229,0,201.775330396476
3,74,2241,2,0,48.5,0,43.006
3,74,2241,3,0,72,0,66.821
3,74,2241,4,0,26.5,0,18.399
3,75,1418,1,0,238.5,0,208.013215859031
3,75,1418,2,3,32,1,79.532
3,75,1418,3,0,280.5,0,275.09
3,75,1418,4,0,81,0,67.384
3,75,7042,1,0,168.5,0,175.599118942731
3,75,7042,2,0,165.5,0,160.44
3,75,7042,3,2,50,1,108.78
3,75,7042,4,3,37.5,1,55.058
3,75,7623,1,3,37.5,1,236.224669603524
3,75,7623,2,0,69.5,0,64.163
3,75,7623,3,3,30.5,1,54.231
3,75,7623,4,0,171,0,10.046
3,76,2241,1,0,229,0,201.775330396476
3,76,2241,2,3,28.5,1,43.006
3,76,2241,3,2,20.5,1,66.821
3,76,2241,4,0,26.5,0,18.399
3,76,7194,1,0,115.5,0,97.9162995594714
3,76,7194,2,3,40.5,1,52.19
3,76,7194,3,0,76,0,70.545
3,76,7194,4,2,31.5,1,35.919
3,76,8431,1,0,135,0,113.933920704846
3,76,8431,2,0,44.5,0,39.059
3,76,8431,3,0,131,0,138.04
3,76,8431,4,0,49.5,0,39.542
3,77,1181,1,2,135.5,1,127.775330396476
3,77,1181,2,0,67,0,61.832
3,77,1181,3,2,53.5,1,78.593
3,77,1181,4,0,40,0,30.482
3,77,2652,1,2,76.5,1,280.039647577092
3,77,2652,2,0,23,0,30.292
3,77,2652,3,0,159,0,153.93
3,77,2652,4,0,130.5,0,5.48
3,77,8864,1,2,205,1,258.885462555066
3,77,8864,2,3,29,1,51.151
3,77,8864,3,0,43,0,37.675
3,77,8864,4,0,133,0,27.719
3,78,1181,1,3,22,1,127.775330396476
3,78,1181,2,0,67,0,61.832
3,78,1181,3,0,62.5,0,78.593
3,78,1181,4,0,40,0,30.482
3,78,1600,1,3,42,1,143.237885462555
3,78,1600,2,0,50,0,45.193
3,78,1600,3,0,55,0,49.757
3,78,1600,4,0,33.5,0,24.596
3,78,3472,1,2,25.5,1,126.286343612335
3,78,3472,2,0,41,0,47.274
3,78,3472,3,0,103,0,113.31
3,78,3472,4,0,59.5,0,48.932
3,79,1251,1,2,29.5,1,186.674008810573
3,79,1251,2,0,55,0,71.126
3,79,1251,3,0,81.5,0,76.031
3,79,1251,4,0,66,0,55.286
3,79,8414,1,3,40.5,1,174.850220264317
3,79,8414,2,3,26.5,1,32.526
3,79,8414,3,0,71,0,65.974
3,79,8414,4,0,130.5,0,12.906
3,79,8989,1,0,421,0,373.95154185022
3,79,8989,2,0,156.5,0,151.39
3,79,8989,3,0,166.5,0,161.14
3,79,8989,4,2,141.5,1,11.83
3,80,2276,1,3,32,1,153.845814977974
3,80,2276,2,0,43.5,0,52.36
3,80,2276,3,0,76,0,70.952
3,80,2276,4,2,45,1,16.267
3,80,7667,1,0,210.5,0,180.145374449339
3,80,7667,2,0,67,0,61.519
3,80,7667,3,0,148,0,142.57
3,80,7667,4,0,50.5,0,40.524
3,80,8004,1,3,33,1,142.594713656388
3,80,8004,2,2,101.5,1,132.04
3,80,8004,3,0,68,0,62.607
3,80,8004,4,3,22.5,1,20.645
3,81,1600,1,0,168.5,0,143.237885462555
3,81,1600,2,0,50,0,45.193
3,81,1600,3,0,55,0,49.757
3,81,1600,4,0,33.5,0,24.596
3,81,3907,1,0,284,0,245.185022026432
3,81,3907,2,0,86,0,81.143
3,81,3907,3,0,54,0,48.94
3,81,3907,4,0,120.5,0,12.064
3,81,7194,1,2,45.5,1,97.9162995594714
3,81,7194,2,0,57.5,0,52.19
3,81,7194,3,0,76,0,70.545
3,81,7194,4,0,45.5,0,35.919
3,82,4399,1,0,219.5,0,188.136563876652
3,82,4399,2,0,51.5,0,46.374
3,82,4399,3,0,55,0,49.501
3,82,4399,4,0,188,0,25.826
3,82,6400,1,0,178.5,0,152.180616740088
