strategy,run,pid,condition,whichrobot,timesec,success,expTime,c4flag
3,4,5834,4,2,50.5,1,47.019,1
3,4,7042,1,2,8,1,199.98,0
3,4,7042,2,0,165.5,0,160.44,0
3,4,7042,3,2,8.5,1,108.78,0
3,4,7042,4,2,32.5,1,55.058,0
3,5,2652,1,2,42.5,1,318.52,1
3,5,2652,2,0,23,0,30.292,1
3,5,2652,3,2,78.5,1,153.93,1
3,5,2652,4,0,130.5,0,5.48,1
3,5,7623,1,2,83,1,268.79,1
3,5,7623,2,0,69.5,0,64.163,1
3,5,7623,3,0,59.5,0,54.231,1
3,5,7623,4,0,171,0,10.046,1
3,5,8414,1,0,203.5,0,199.13,1
3,5,8414,2,0,37.5,0,32.526,1
3,5,8414,3,0,71,0,65.974,1
3,5,8414,4,0,130.5,0,12.906,1
3,6,1600,1,0,168.5,0,163.25,0
3,6,1600,2,2,33.5,1,45.193,0
3,6,1600,3,2,10,1,49.757,0
3,6,1600,4,0,33.5,0,24.596,0
3,6,4399,1,0,219.5,0,214.21,1
3,6,4399,2,0,51.5,0,46.374,1
3,6,4399,3,0,55,0,49.501,1
3,6,4399,4,0,188,0,25.826,1
3,6,8989,1,2,202,1,425.11,1
3,6,8989,2,0,156.5,0,151.39,1
3,6,8989,3,0,166.5,0,161.14,1
3,6,8989,4,0,224,0,11.83,1
3,7,3088,1,2,92,1,181.31,1
3,7,3088,2,0,30,0,31.37,1
3,7,3088,3,2,141.5,1,153.38,1
3,7,3088,4,0,102.5,0,7.412,1
3,7,3907,1,2,49,1,278.96,1
3,7,3907,2,2,12.5,1,81.143,1
3,7,3907,3,0,54,0,48.94,1
3,7,3907,4,0,120.5,0,12.064,1
3,7,5834,1,0,197,0,191.51,1
3,7,5834,2,0,69,0,63.765,1
3,7,5834,3,0,88.5,0,83.388,1
3,7,5834,4,0,157.5,0,47.019,1
3,8,1418,1,2,168,1,236.77,0
3,8,1418,2,0,85,0,79.532,0
3,8,1418,3,0,280.5,0,275.09,0
3,8,1418,4,2,10.5,1,67.384,0
3,8,8004,1,0,163.5,0,162.52,1
3,8,8004,2,0,137.5,0,132.04,1
3,8,8004,3,2,11,1,62.607,1
3,8,8004,4,0,126,0,20.645,1
3,8,8414,1,2,58,1,199.13,1
3,8,8414,2,0,37.5,0,32.526,1
3,8,8414,3,0,71,0,65.974,1
3,8,8414,4,2,67,1,12.906,1
3,9,5834,1,0,197,0,191.51,1
3,9,5834,2,0,69,0,63.765,1
3,9,5834,3,2,78.5,1,83.388,1
3,9,5834,4,0,157.5,0,47.019,1
3,9,7042,1,2,10.5,1,199.98,0
3,9,7042,2,0,165.5,0,160.44,0
3,9,7042,3,2,14,1,108.78,0
3,9,7042,4,0,67,0,55.058,0
3,9,8989,1,2,410,1,425.11,1
3,9,8989,2,0,156.5,0,151.39,1
3,9,8989,3,0,166.5,0,161.14,1
3,9,8989,4,0,224,0,11.83,1
3,10,3907,1,2,134.5,1,278.96,1
3,10,3907,2,2,10.5,1,81.143,1
3,10,3907,3,0,54,0,48.94,1
3,10,3907,4,2,102.5,1,12.064,1
3,10,4399,1,0,219.5,0,214.21,1
3,10,4399,2,0,51.5,0,46.374,1
3,10,4399,3,0,55,0,49.501,1
3,10,4399,4,0,188,0,25.826,1
3,10,8521,1,2,165.5,1,231.75,0
3,10,8521,2,2,142.5,1,153.7,0
3,10,8521,3,0,117,0,111.83,0
3,10,8521,4,0,97.5,0,83.497,0
3,11,6400,1,2,103.5,1,173.4,0
3,11,6400,2,0,57,0,89.609,0
3,11,6400,3,0,177,0,171.83,0
3,11,6400,4,0,58,0,46.471,0
3,11,6605,1,0,162,0,156.57,1
3,11,6605,2,0,49,0,45.881,1
3,11,6605,3,0,48.5,0,68.863,1
3,11,6605,4,0,169,0,160.76,1
3,11,8004,1,2,32,1,162.52,1
3,11,8004,2,0,137.5,0,132.04,1
3,11,8004,3,0,68,0,62.607,1
3,11,8004,4,0,126,0,20.645,1
3,12,1181,1,0,150.5,0,145.7,0
3,12,1181,2,0,67,0,61.832,0
3,12,1181,3,0,62.5,0,78.593,0
3,12,1181,4,0,40,0,30.482,0
3,12,2241,1,0,229,0,229.69,0
3,12,2241,2,0,48.5,0,43.006,0
3,12,2241,3,0,72,0,66.821,0
3,12,2241,4,0,26.5,0,18.399,0
3,12,3907,1,2,12.5,1,278.96,1
3,12,3907,2,0,86,0,81.143,1
3,12,3907,3,0,54,0,48.94,1
3,12,3907,4,0,120.5,0,12.064,1
3,13,1600,1,0,168.5,0,163.25,0
3,13,1600,2,0,50,0,45.193,0
3,13,1600,3,2,14.5,1,49.757,0
3,13,1600,4,0,33.5,0,24.596,0
3,13,5834,1,2,89,1,191.51,1
3,13,5834,2,0,69,0,63.765,1
3,13,5834,3,2,72.5,1,83.388,1
3,13,5834,4,0,157.5,0,47.019,1
3,13,8004,1,2,33.5,1,162.52,1
3,13,8004,2,0,137.5,0,132.04,1
3,13,8004,3,0,68,0,62.607,1
3,13,8004,4,0,126,0,20.645,1
3,14,1181,1,2,45.5,1,145.7,0
3,14,1181,2,2,57.5,1,61.832,0
3,14,1181,3,0,62.5,0,78.593,0
3,14,1181,4,0,40,0,30.482,0
3,14,4399,1,0,219.5,2,214.21,1
3,14,4399,2,0,51.5,0,46.374,1
3,14,4399,3,0,55,0,49.501,1
3,14,4399,4,0,188,0,25.826,1
3,14,4774,1,1,112,1,253.6,0
3,14,4774,2,0,44,0,56.349,0
3,14,4774,3,0,67.5,0,79.836,0
3,14,4774,4,0,35,0,25.697,0
3,15,2241,1,0,229,0,229.69,0
3,15,2241,2,0,48.5,0,43.006,0
3,15,2241,3,0,72,0,66.821,0
3,15,2241,4,0,26.5,0,18.399,0
3,15,3472,1,2,51,1,144.01,0
3,15,3472,2,0,41,0,47.274,0
3,15,3472,3,0,103,0,113.31,0
3,15,3472,4,0,59.5,0,48.932,0
3,15,7667,1,2,85.5,1,205.14,0
3,15,7667,2,0,67,0,61.519,0
3,15,7667,3,2,85.5,1,142.57,0
3,15,7667,4,0,50.5,0,40.524,0
3,16,2652,1,2,95,1,318.52,1
3,16,2652,2,0,23,0,30.292,1
3,16,2652,3,0,159,0,153.93,1
3,16,2652,4,0,130.5,0,5.48,1
3,16,5834,1,0,197,0,191.51,1
3,16,5834,2,2,31,1,63.765,1
3,16,5834,3,0,88.5,0,83.388,1
3,16,5834,4,0,157.5,0,47.019,1
3,16,8414,1,2,12,1,199.13,1
3,16,8414,2,0,37.5,0,32.526,1
3,16,8414,3,0,71,0,65.974,1
3,16,8414,4,0,130.5,0,12.906,1
3,17,2276,1,2,123.5,1,175.29,1
3,17,2276,2,0,43.5,0,52.36,1
3,17,2276,3,0,76,0,70.952,1
3,17,2276,4,0,164.5,0,16.267,1
3,17,5834,1,0,197,0,191.51,1
3,17,5834,2,0,69,0,63.765,1
3,17,5834,3,0,88.5,0,83.388,1
3,17,5834,4,0,157.5,2,47.019,1
3,17,6400,1,2,163.5,1,173.4,0
3,17,6400,2,0,57,0,89.609,0
3,17,6400,3,2,146,1,171.83,0
3,17,6400,4,0,58,0,46.471,0
3,18,3907,1,2,41.5,1,278.96,1
3,18,3907,2,2,13.5,1,81.143,1
3,18,3907,3,0,54,0,48.94,1
3,18,3907,4,0,120.5,0,12.064,1
3,18,5834,1,0,197,0,191.51,1
3,18,5834,2,0,69,0,63.765,1
3,18,5834,3,0,88.5,0,83.388,1
3,18,5834,4,2,151.5,1,47.019,1
3,18,7667,1,0,210.5,0,205.14,0
3,18,7667,2,0,67,0,61.519,0
3,18,7667,3,0,148,0,142.57,0
3,18,7667,4,2,8.5,1,40.524,0
3,19,1181,1,0,150.5,0,145.7,0
3,19,1181,2,0,67,0,61.832,0
3,19,1181,3,0,62.5,0,78.593,0
3,19,1181,4,0,40,0,30.482,0
3,19,3907,1,2,144.5,1,278.96,1
3,19,3907,2,0,86,0,81.143,1
3,19,3907,3,0,54,0,48.94,1
3,19,3907,4,0,120.5,0,12.064,1
3,19,6605,1,2,157.5,1,156.57,1
3,19,6605,2,0,49,0,45.881,1
3,19,6605,3,0,48.5,0,68.863,1
3,19,6605,4,0,169,0,160.76,1
3,20,1870,1,2,84,1,223.74,1
3,20,1870,2,0,68.5,0,63.257,1
3,20,1870,3,0,147,0,154.28,1
3,20,1870,4,0,180,0,16.458,1
3,20,7623,1,2,23,1,268.79,1
3,20,7623,2,2,43,1,64.163,1
3,20,7623,3,0,59.5,0,54.231,1
3,20,7623,4,0,171,2,10.046,1
3,20,8004,1,0,163.5,0,162.52,1
3,20,8004,2,0,137.5,0,132.04,1
3,20,8004,3,2,11,1,62.607,1
3,20,8004,4,2,108,1,20.645,1
3,21,3472,1,2,30.5,1,144.01,0
3,21,3472,2,0,41,0,47.274,0
3,21,3472,3,0,103,0,113.31,0
3,21,3472,4,2,31.5,1,48.932,0
3,21,4105,1,0,281,0,275.99,1
3,21,4105,2,0,59.5,0,55.966,1
3,21,4105,3,0,52,0,48.229,1
3,21,4105,4,0,167,0,12.582,1
3,21,8864,1,2,57.5,1,294.51,1
3,21,8864,2,0,56.5,0,51.151,1
3,21,8864,3,0,43,0,37.675,1
3,21,8864,4,0,133,0,27.719,1
3,22,6605,1,2,36,1,156.57,1
3,22,6605,2,0,49,0,45.881,1
3,22,6605,3,0,48.5,0,68.863,1
3,22,6605,4,0,169,0,160.76,1
3,22,8004,1,0,163.5,0,162.52,1
3,22,8004,2,0,137.5,0,132.04,1
3,22,8004,3,0,68,0,62.607,1
3,22,8004,4,0,126,0,20.645,1
3,22,8431,1,0,135,0,129.99,0
3,22,8431,2,0,44.5,0,39.059,0
3,22,8431,3,0,131,0,138.04,0
3,22,8431,4,2,9.5,1,39.542,0
3,23,2241,1,0,229,0,229.69,0
3,23,2241,2,0,48.5,0,43.006,0
3,23,2241,3,0,72,0,66.821,0
3,23,2241,4,0,26.5,0,18.399,0
3,23,4105,1,2,113.5,1,275.99,1
3,23,4105,2,0,59.5,0,55.966,1
3,23,4105,3,0,52,0,48.229,1
3,23,4105,4,0,167,0,12.582,1
3,23,4774,1,1,112,1,253.6,0
3,23,4774,2,0,44,0,56.349,0
3,23,4774,3,0,67.5,0,79.836,0
3,23,4774,4,0,35,0,25.697,0
3,24,1251,1,0,206.5,0,212.55,0
3,24,1251,2,0,55,0,71.126,0
3,24,1251,3,0,81.5,0,76.031,0
3,24,1251,4,0,66,0,55.286,0
3,24,3907,1,2,10.5,1,278.96,1
3,24,3907,2,0,86,0,81.143,1
3,24,3907,3,0,54,0,48.94,1
3,24,3907,4,0,120.5,0,12.064,1
3,24,7623,1,0,273,0,268.79,1
3,24,7623,2,0,69.5,0,64.163,1
3,24,7623,3,0,59.5,0,54.231,1
3,24,7623,4,0,171,0,10.046,1
3,25,7623,1,0,273,0,268.79,1
3,25,7623,2,0,69.5,0,64.163,1
3,25,7623,3,0,59.5,0,54.231,1
3,25,7623,4,0,171,0,10.046,1
3,25,8521,1,2,14,1,231.75,0
3,25,8521,2,0,159,0,153.7,0
3,25,8521,3,0,117,0,111.83,0
3,25,8521,4,0,97.5,0,83.497,0
3,25,8989,1,0,421,0,425.11,1
3,25,8989,2,0,156.5,0,151.39,1
3,25,8989,3,2,83.5,1,161.14,1
3,25,8989,4,0,224,0,11.83,1
3,26,1870,1,2,29,1,223.74,1
3,26,1870,2,0,68.5,0,63.257,1
3,26,1870,3,0,147,0,154.28,1
3,26,1870,4,0,180,0,16.458,1
3,26,8521,1,0,237,0,231.75,0
3,26,8521,2,2,69.5,1,153.7,0
3,26,8521,3,0,117,0,111.83,0
3,26,8521,4,0,97.5,0,83.497,0
3,26,8989,1,2,201,1,425.11,1
3,26,8989,2,0,156.5,0,151.39,1
3,26,8989,3,0,166.5,0,161.14,1
3,26,8989,4,2,110,1,11.83,1
3,27,4105,1,2,72.5,1,275.99,1
3,27,4105,2,0,59.5,0,55.966,1
3,27,4105,3,0,52,0,48.229,1
3,27,4105,4,0,167,0,12.582,1
3,27,5834,1,2,20,1,191.51,1
3,27,5834,2,0,69,0,63.765,1
3,27,5834,3,0,88.5,0,83.388,1
3,27,5834,4,2,100,1,47.019,1
3,27,6400,1,0,178.5,0,173.4,0
3,27,6400,2,0,57,0,89.609,0
3,27,6400,3,0,177,0,171.83,0
3,27,6400,4,0,58,0,46.471,0
3,28,2276,1,0,180.5,0,175.29,1
3,28,2276,2,0,43.5,0,52.36,1
3,28,2276,3,0,76,0,70.952,1
3,28,2276,4,2,20.5,1,16.267,1
3,28,5754,1,0,114,0,108.89,0
3,28,5754,2,2,32.5,1,30.516,0
3,28,5754,3,0,68.5,0,63.153,0
3,28,5754,4,0,44,0,33.394,0
3,28,7194,1,2,17.5,1,111.81,0
3,28,7194,2,2,13.5,1,52.19,0
3,28,7194,3,0,76,0,70.545,0
3,28,7194,4,0,45.5,0,35.919,0
3,29,5754,1,0,114,0,108.89,0
3,29,5754,2,0,36,0,30.516,0
3,29,5754,3,0,68.5,0,63.153,0
3,29,5754,4,0,44,0,33.394,0
3,29,6400,1,2,164,1,173.4,0
3,29,6400,2,0,57,0,89.609,0
3,29,6400,3,2,162.5,1,171.83,0
3,29,6400,4,0,58,0,46.471,0
3,29,7042,1,0,168.5,0,199.98,0
3,29,7042,2,0,165.5,0,160.44,0
3,29,7042,3,0,114,0,108.78,0
3,29,7042,4,0,67,0,55.058,0
3,30,1181,1,2,118,1,145.7,0
3,30,1181,2,0,67,0,61.832,0
3,30,1181,3,0,62.5,0,78.593,0
3,30,1181,4,0,40,0,30.482,0
3,30,8521,1,2,101.5,1,231.75,0
3,30,8521,2,2,50,1,153.7,0
3,30,8521,3,0,117,0,111.83,0
3,30,8521,4,0,97.5,0,83.497,0
3,30,8864,1,0,296,0,294.51,1
3,30,8864,2,0,56.5,0,51.151,1
3,30,8864,3,0,43,0,37.675,1
3,30,8864,4,2,74.5,1,27.719,1
3,31,1600,1,0,168.5,0,163.25,0
3,31,1600,2,0,50,0,45.193,0
3,31,1600,3,0,55,0,49.757,0
3,31,1600,4,0,33.5,0,24.596,0
3,31,3472,1,2,89.5,1,144.01,0
3,31,3472,2,0,41,0,47.274,0
3,31,3472,3,0,103,0,113.31,0
3,31,3472,4,0,59.5,0,48.932,0
3,31,7623,1,0,273,0,268.79,1
3,31,7623,2,0,69.5,0,64.163,1
3,31,7623,3,0,59.5,0,54.231,1
3,31,7623,4,0,171,0,10.046,1
3,32,1418,1,0,238.5,0,236.77,0
3,32,1418,2,2,33.5,1,79.532,0
3,32,1418,3,0,280.5,0,275.09,0
3,32,1418,4,0,81,0,67.384,0
3,32,1870,1,2,155.5,1,223.74,1
3,32,1870,2,0,68.5,0,63.257,1
3,32,1870,3,0,147,0,154.28,1
3,32,1870,4,0,180,0,16.458,1
3,32,6605,1,0,162,0,156.57,1
3,32,6605,2,0,49,0,45.881,1
3,32,6605,3,0,48.5,0,68.863,1
3,32,6605,4,0,169,0,160.76,1
3,33,1600,1,0,168.5,0,163.25,0
3,33,1600,2,2,24,1,45.193,0
3,33,1600,3,0,55,0,49.757,0
3,33,1600,4,0,33.5,0,24.596,0
3,33,5834,1,2,101.5,1,191.51,1
3,33,5834,2,0,69,0,63.765,1
3,33,5834,3,0,88.5,0,83.388,1
3,33,5834,4,0,157.5,0,47.019,1
3,33,6605,1,0,162,0,156.57,1
3,33,6605,2,0,49,0,45.881,1
3,33,6605,3,0,48.5,0,68.863,1
3,33,6605,4,0,169,0,160.76,1
3,34,2241,1,0,229,0,229.69,0
3,34,2241,2,0,48.5,0,43.006,0
3,34,2241,3,0,72,0,66.821,0
3,34,2241,4,0,26.5,0,18.399,0
3,34,4105,1,2,135.5,1,275.99,1
3,34,4105,2,0,59.5,0,55.966,1
3,34,4105,3,0,52,0,48.229,1
3,34,4105,4,0,167,0,12.582,1
3,34,7194,1,0,115.5,0,111.81,0
3,34,7194,2,0,57.5,0,52.19,0
3,34,7194,3,0,76,0,70.545,0
3,34,7194,4,0,45.5,0,35.919,0
3,35,1870,1,2,33,1,223.74,1
3,35,1870,2,0,68.5,0,63.257,1
3,35,1870,3,0,147,0,154.28,1
3,35,1870,4,0,180,0,16.458,1
3,35,7623,1,2,28,1,268.79,1
3,35,7623,2,0,69.5,0,64.163,1
3,35,7623,3,2,36,1,54.231,1
3,35,7623,4,0,171,0,10.046,1
3,35,8414,1,2,9.5,1,199.13,1
3,35,8414,2,2,35,1,32.526,1
3,35,8414,3,0,71,0,65.974,1
3,35,8414,4,0,130.5,0,12.906,1
3,36,2276,1,0,180.5,0,175.29,1
3,36,2276,2,0,43.5,0,52.36,1
3,36,2276,3,0,76,0,70.952,1
3,36,2276,4,2,97.5,1,16.267,1
3,36,8521,1,0,237,0,231.75,0
3,36,8521,2,0,159,0,153.7,0
3,36,8521,3,0,117,0,111.83,0
3,36,8521,4,2,14,1,83.497,0
3,36,8864,1,2,7.5,1,294.51,1
3,36,8864,2,2,38.5,1,51.151,1
3,36,8864,3,0,43,0,37.675,1
3,36,8864,4,0,133,0,27.719,1
3,37,3472,1,2,125,1,144.01,0
3,37,3472,2,0,41,0,47.274,0
3,37,3472,3,0,103,0,113.31,0
3,37,3472,4,2,48.5,1,48.932,0
3,37,8521,1,2,14.5,1,231.75,0
3,37,8521,2,0,159,2,153.7,0
3,37,8521,3,0,117,0,111.83,0
3,37,8521,4,2,9.5,1,83.497,0
3,37,8864,1,0,296,0,294.51,1
3,37,8864,2,0,56.5,0,51.151,1
3,37,8864,3,0,43,0,37.675,1
3,37,8864,4,2,112.5,1,27.719,1
3,38,1600,1,0,168.5,0,163.25,0
3,38,1600,2,2,31.5,1,45.193,0
3,38,1600,3,2,11,1,49.757,0
3,38,1600,4,0,33.5,0,24.596,0
3,38,1870,1,2,74,1,223.74,1
3,38,1870,2,0,68.5,0,63.257,1
3,38,1870,3,0,147,0,154.28,1
3,38,1870,4,0,180,0,16.458,1
3,38,4774,1,1,112,1,253.6,0
3,38,4774,2,0,44,0,56.349,0
3,38,4774,3,0,67.5,0,79.836,0
3,38,4774,4,0,35,0,25.697,0
3,39,1600,1,2,47,1,163.25,0
3,39,1600,2,0,50,0,45.193,0
3,39,1600,3,0,55,0,49.757,0
3,39,1600,4,0,33.5,0,24.596,0
3,39,1870,1,2,91.5,1,223.74,1
3,39,1870,2,2,58.5,1,63.257,1
3,39,1870,3,0,147,0,154.28,1
3,39,1870,4,0,180,0,16.458,1
3,39,3907,1,2,71.5,1,278.96,1
3,39,3907,2,0,86,0,81.143,1
3,39,3907,3,0,54,0,48.94,1
3,39,3907,4,0,120.5,0,12.064,1
3,40,2241,1,0,229,0,229.69,0
3,40,2241,2,0,48.5,0,43.006,0
3,40,2241,3,0,72,0,66.821,0
3,40,2241,4,0,26.5,0,18.399,0
3,40,5754,1,2,93.5,1,108.89,0
3,40,5754,2,2,11,1,30.516,0
3,40,5754,3,0,68.5,0,63.153,0
3,40,5754,4,2,9.5,1,33.394,0
3,40,8989,1,2,212,1,425.11,1
3,40,8989,2,0,156.5,0,151.39,1
3,40,8989,3,0,166.5,0,161.14,1
3,40,8989,4,0,224,0,11.83,1
3,41,1251,1,2,11.5,1,212.55,0
3,41,1251,2,0,55,0,71.126,0
3,41,1251,3,0,81.5,0,76.031,0
3,41,1251,4,0,66,0,55.286,0
3,41,4399,1,0,219.5,0,214.21,1
3,41,4399,2,0,51.5,0,46.374,1
3,41,4399,3,0,55,0,49.501,1
3,41,4399,4,2,120,1,25.826,1
3,41,8521,1,2,125.5,1,231.75,0
3,41,8521,2,0,159,0,153.7,0
3,41,8521,3,0,117,0,111.83,0
3,41,8521,4,0,97.5,0,83.497,0
3,42,1251,1,2,103,1,212.55,0
3,42,1251,2,0,55,0,71.126,0
3,42,1251,3,2,80.5,1,76.031,0
3,42,1251,4,2,16,1,55.286,0
3,42,5834,1,2,18,1,191.51,1
3,42,5834,2,0,69,0,63.765,1
3,42,5834,3,2,71.5,1,83.388,1
3,42,5834,4,0,157.5,0,47.019,1
3,42,8864,1,2,224.5,1,294.51,1
3,42,8864,2,0,56.5,0,51.151,1
3,42,8864,3,0,43,0,37.675,1
3,42,8864,4,0,133,0,27.719,1
3,43,3088,1,2,76,1,181.31,1
3,43,3088,2,0,30,0,31.37,1
3,43,3088,3,2,32,1,153.38,1
3,43,3088,4,0,102.5,0,7.412,1
3,43,3907,1,2,146.5,1,278.96,1
3,43,3907,2,0,86,0,81.143,1
3,43,3907,3,0,54,0,48.94,1
3,43,3907,4,0,120.5,0,12.064,1
3,43,7194,1,0,115.5,0,111.81,0
3,43,7194,2,2,18.5,1,52.19,0
3,43,7194,3,0,76,0,70.545,0
3,43,7194,4,0,45.5,0,35.919,0
3,44,3907,1,0,284,0,278.96,1
3,44,3907,2,0,86,0,81.143,1
3,44,3907,3,0,54,0,48.94,1
3,44,3907,4,0,120.5,0,12.064,1
3,44,7042,1,0,168.5,0,199.98,0
3,44,7042,2,0,165.5,0,160.44,0
3,44,7042,3,2,8.5,1,108.78,0
3,44,7042,4,0,67,0,55.058,0
3,44,8989,1,2,177,1,425.11,1
3,44,8989,2,0,156.5,0,151.39,1
3,44,8989,3,0,166.5,0,161.14,1
3,44,8989,4,0,224,0,11.83,1
3,45,2241,1,0,229,0,229.69,0
3,45,2241,2,2,28.5,1,43.006,0
3,45,2241,3,0,72,0,66.821,0
3,45,2241,4,0,26.5,0,18.399,0
3,45,6801,1,0,162.5,0,158.44,0
3,45,6801,2,0,45,0,40.664,0
3,45,6801,3,2,52,1,61.086,0
3,45,6801,4,2,8.5,1,128.55,0
3,45,8004,1,2,11,1,162.52,1
3,45,8004,2,0,137.5,0,132.04,1
3,45,8004,3,2,13,1,62.607,1
3,45,8004,4,2,28.5,1,20.645,1
3,46,2276,1,0,180.5,0,175.29,1
3,46,2276,2,0,43.5,0,52.36,1
3,46,2276,3,0,76,0,70.952,1
3,46,2276,4,0,164.5,0,16.267,1
3,46,3472,1,0,149.5,0,144.01,0
3,46,3472,2,0,41,0,47.274,0
3,46,3472,3,0,103,0,113.31,0
3,46,3472,4,2,51,1,48.932,0
3,46,7194,1,2,17.5,1,111.81,0
3,46,7194,2,0,57.5,0,52.19,0
3,46,7194,3,0,76,0,70.545,0
3,46,7194,4,0,45.5,0,35.919,0
3,47,3907,1,2,167,1,278.96,1
3,47,3907,2,0,86,0,81.143,1
3,47,3907,3,0,54,0,48.94,1
3,47,3907,4,0,120.5,0,12.064,1
3,47,4774,1,2,16,1,253.6,0
3,47,4774,2,0,44,0,56.349,0
3,47,4774,3,2,45.5,1,79.836,0
3,47,4774,4,0,35,0,25.697,0
3,47,8521,1,2,78.5,1,231.75,0
3,47,8521,2,0,159,0,153.7,0
3,47,8521,3,0,117,0,111.83,0
3,47,8521,4,2,13,1,83.497,0
3,48,1251,1,2,157,1,212.55,0
3,48,1251,2,0,55,0,71.126,0
3,48,1251,3,0,81.5,0,76.031,0
3,48,1251,4,2,11,1,55.286,0
3,48,6605,1,0,162,0,156.57,1
3,48,6605,2,0,49,0,45.881,1
3,48,6605,3,0,48.5,0,68.863,1
3,48,6605,4,0,169,0,160.76,1
3,48,8431,1,0,135,0,129.99,0
3,48,8431,2,0,44.5,0,39.059,0
3,48,8431,3,0,131,0,138.04,0
3,48,8431,4,0,49.5,0,39.542,0
3,49,4105,1,0,281,0,275.99,1
3,49,4105,2,0,59.5,0,55.966,1
3,49,4105,3,0,52,0,48.229,1
3,49,4105,4,0,167,0,12.582,1
3,49,6605,1,0,162,0,156.57,1
3,49,6605,2,2,35,1,45.881,1
3,49,6605,3,0,48.5,0,68.863,1
3,49,6605,4,0,169,0,160.76,1
3,49,8431,1,0,135,0,129.99,0
3,49,8431,2,0,44.5,0,39.059,0
3,49,8431,3,0,131,0,138.04,0
3,49,8431,4,0,49.5,0,39.542,0
3,50,1600,1,0,168.5,0,163.25,0
3,50,1600,2,0,50,0,45.193,0
3,50,1600,3,0,55,0,49.757,0
3,50,1600,4,0,33.5,0,24.596,0
3,50,4105,1,0,281,0,275.99,1
3,50,4105,2,0,59.5,0,55.966,1
3,50,4105,3,0,52,0,48.229,1
3,50,4105,4,0,167,0,12.582,1
3,50,7194,1,0,115.5,0,111.81,0
3,50,7194,2,2,16.5,1,52.19,0
3,50,7194,3,0,76,0,70.545,0
3,50,7194,4,0,45.5,0,35.919,0
3,51,5834,1,0,197,0,191.51,1
3,51,5834,2,2,34,1,63.765,1
3,51,5834,3,0,88.5,0,83.388,1
3,51,5834,4,0,157.5,0,47.019,1
3,51,7194,1,2,53,1,111.81,0
3,51,7194,2,0,57.5,0,52.19,0
3,51,7194,3,0,76,0,70.545,0
3,51,7194,4,0,45.5,0,35.919,0
3,51,8004,1,2,8,1,162.52,1
3,51,8004,2,0,137.5,0,132.04,1
3,51,8004,3,0,68,0,62.607,1
3,51,8004,4,2,123,1,20.645,1
3,52,4399,1,0,219.5,0,214.21,1
3,52,4399,2,0,51.5,0,46.374,1
3,52,4399,3,0,55,0,49.501,1
3,52,4399,4,0,188,0,25.826,1
3,52,8004,1,2,14.5,1,162.52,1
3,52,8004,2,0,137.5,0,132.04,1
3,52,8004,3,0,68,0,62.607,1
3,52,8004,4,2,33,1,20.645,1
3,52,8864,1,2,158,1,294.51,1
3,52,8864,2,0,56.5,0,51.151,1
3,52,8864,3,0,43,0,37.675,1
3,52,8864,4,0,133,0,27.719,1
3,53,4105,1,0,281,2,275.99,1
3,53,4105,2,0,59.5,0,55.966,1
3,53,4105,3,0,52,0,48.229,1
3,53,4105,4,0,167,0,12.582,1
3,53,5754,1,2,62.5,1,108.89,0
3,53,5754,2,0,36,0,30.516,0
3,53,5754,3,0,68.5,0,63.153,0
3,53,5754,4,0,44,0,33.394,0
3,53,5834,1,0,197,0,191.51,1
3,53,5834,2,2,54,1,63.765,1
3,53,5834,3,2,75,1,83.388,1
3,53,5834,4,0,157.5,0,47.019,1
3,54,5754,1,0,114,0,108.89,0
3,54,5754,2,2,32.5,1,30.516,0
3,54,5754,3,0,68.5,0,63.153,0
3,54,5754,4,0,44,0,33.394,0
3,54,5834,1,0,197,0,191.51,1
3,54,5834,2,0,69,0,63.765,1
3,54,5834,3,0,88.5,0,83.388,1
3,54,5834,4,0,157.5,0,47.019,1
3,54,7042,1,0,168.5,0,199.98,0
3,54,7042,2,0,165.5,0,160.44,0
3,54,7042,3,0,114,0,108.78,0
3,54,7042,4,0,67,0,55.058,0
3,55,1600,1,2,41.5,1,163.25,0
3,55,1600,2,0,50,0,45.193,0
3,55,1600,3,2,7,1,49.757,0
3,55,1600,4,0,33.5,0,24.596,0
3,55,8414,1,2,79.5,1,199.13,1
3,55,8414,2,0,37.5,0,32.526,1
3,55,8414,3,0,71,0,65.974,1
3,55,8414,4,0,130.5,0,12.906,1
3,55,8521,1,0,237,2,231.75,0
3,55,8521,2,2,51.5,1,153.7,0
3,55,8521,3,0,117,0,111.83,0
3,55,8521,4,2,10,1,83.497,0
3,56,1251,1,0,206.5,0,212.55,0
3,56,1251,2,0,55,0,71.126,0
3,56,1251,3,2,63,1,76.031,0
3,56,1251,4,0,66,0,55.286,0
3,56,3088,1,0,186,0,181.31,1
3,56,3088,2,0,30,0,31.37,1
3,56,3088,3,2,90.5,1,153.38,1
3,56,3088,4,0,102.5,0,7.412,1
3,56,8431,1,0,135,2,129.99,0
3,56,8431,2,0,44.5,0,39.059,0
3,56,8431,3,0,131,0,138.04,0
3,56,8431,4,0,49.5,0,39.542,0
3,57,4399,1,0,219.5,0,214.21,1
3,57,4399,2,0,51.5,0,46.374,1
3,57,4399,3,0,55,0,49.501,1
3,57,4399,4,0,188,0,25.826,1
3,57,7194,1,0,115.5,0,111.81,0
3,57,7194,2,0,57.5,0,52.19,0
3,57,7194,3,0,76,0,70.545,0
